Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1847,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1848,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1849,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1850,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1851,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1852,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1853,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1854,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1855,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1856,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1857,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1858,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1859,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1860,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1861,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1862,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1863,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1864,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1865,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1866,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1867,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1868,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1869,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1870,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1871,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1872,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1873,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1874,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1875,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
