Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1871,2.42E+02,1.96E+02,2.38E+01,2.14E+02,1.12E+04
1872,2.41E+02,1.82E+02,2.41E+01,2.12E+02,1.09E+04
1873,2.41E+02,2.09E+02,2.42E+01,2.16E+02,1.12E+04
1874,2.41E+02,2.38E+02,2.41E+01,2.06E+02,1.14E+04
1875,2.40E+02,1.89E+02,2.41E+01,2.08E+02,1.12E+04
1876,2.40E+02,2.24E+02,2.48E+01,2.26E+02,1.09E+04
1877,2.40E+02,1.96E+02,2.44E+01,2.29E+02,1.14E+04
1878,2.39E+02,1.97E+02,2.43E+01,2.22E+02,1.17E+04
1879,2.39E+02,2.31E+02,2.50E+01,2.38E+02,1.13E+04
1880,2.39E+02,2.40E+02,2.48E+01,2.29E+02,1.09E+04
1881,2.38E+02,2.06E+02,2.48E+01,2.24E+02,1.14E+04
1882,2.37E+02,2.22E+02,2.48E+01,2.35E+02,1.09E+04
1883,2.36E+02,2.05E+02,2.43E+01,2.03E+02,1.07E+04
1884,2.35E+02,1.95E+02,2.47E+01,2.12E+02,1.12E+04
1885,2.34E+02,2.14E+02,2.41E+01,2.11E+02,1.11E+04
1886,2.34E+02,1.98E+02,2.45E+01,2.09E+02,1.11E+04
1887,2.33E+02,2.05E+02,2.45E+01,2.21E+02,1.13E+04
1888,2.32E+02,2.32E+02,2.46E+01,2.29E+02,1.14E+04
1889,2.31E+02,2.22E+02,2.47E+01,2.10E+02,1.14E+04
1890,2.30E+02,2.31E+02,2.40E+01,2.06E+02,1.15E+04
1891,2.29E+02,1.95E+02,2.39E+01,2.04E+02,1.12E+04
1892,2.27E+02,1.86E+02,2.43E+01,2.07E+02,1.10E+04
1893,2.26E+02,2.04E+02,2.42E+01,2.04E+02,1.11E+04
1894,2.24E+02,2.43E+02,2.40E+01,1.96E+02,1.15E+04
1895,2.23E+02,2.04E+02,2.41E+01,2.02E+02,1.15E+04
1896,2.21E+02,2.23E+02,2.46E+01,2.11E+02,1.07E+04
1897,2.20E+02,1.98E+02,2.42E+01,2.17E+02,1.16E+04
1898,2.19E+02,1.86E+02,2.41E+01,2.12E+02,1.17E+04
1899,2.17E+02,2.35E+02,2.48E+01,2.27E+02,1.12E+04
1900,2.16E+02,2.38E+02,2.44E+01,2.18E+02,1.10E+04
1901,2.13E+02,1.91E+02,2.45E+01,2.18E+02,1.13E+04
1902,2.11E+02,2.02E+02,2.43E+01,2.20E+02,1.10E+04
1903,2.08E+02,1.95E+02,2.38E+01,1.96E+02,1.06E+04
1904,2.06E+02,2.23E+02,2.40E+01,2.01E+02,1.11E+04
1905,2.03E+02,1.99E+02,2.35E+01,2.05E+02,1.13E+04
1906,2.01E+02,1.99E+02,2.39E+01,2.04E+02,1.11E+04
1907,1.98E+02,2.17E+02,2.37E+01,2.16E+02,1.14E+04
1908,1.96E+02,2.23E+02,2.41E+01,2.18E+02,1.16E+04
1909,1.93E+02,2.04E+02,2.37E+01,2.08E+02,1.15E+04
1910,1.91E+02,2.34E+02,2.33E+01,2.04E+02,1.17E+04
1911,1.89E+02,1.92E+02,2.32E+01,2.01E+02,1.15E+04
1912,1.87E+02,1.82E+02,2.36E+01,2.00E+02,1.12E+04
1913,1.85E+02,2.00E+02,2.35E+01,2.01E+02,1.13E+04
1914,1.83E+02,2.50E+02,2.33E+01,1.97E+02,1.16E+04
1915,1.82E+02,2.17E+02,2.35E+01,1.98E+02,1.13E+04
1916,1.80E+02,2.24E+02,2.39E+01,2.18E+02,1.09E+04
1917,1.78E+02,1.98E+02,2.36E+01,2.18E+02,1.16E+04
1918,1.76E+02,2.27E+02,2.36E+01,2.07E+02,1.17E+04
1919,1.74E+02,2.53E+02,2.41E+01,2.22E+02,1.15E+04
1920,1.72E+02,2.56E+02,2.41E+01,2.17E+02,1.14E+04
1921,1.71E+02,2.04E+02,2.34E+01,2.02E+02,1.16E+04
1922,1.70E+02,2.01E+02,2.35E+01,1.88E+02,1.12E+04
1923,1.69E+02,2.05E+02,2.46E+01,2.34E+02,1.19E+04
1924,1.68E+02,2.05E+02,2.34E+01,2.01E+02,1.12E+04
1925,1.67E+02,1.82E+02,2.32E+01,2.04E+02,1.14E+04
1926,1.66E+02,1.87E+02,2.31E+01,1.80E+02,1.13E+04
