Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1975,8.52E+02,1.00E+03,1.60E+01,1.92E+02,7.40E+03
1976,8.50E+02,1.23E+03,1.63E+01,2.01E+02,8.05E+03
1977,8.47E+02,1.09E+03,1.64E+01,2.11E+02,8.30E+03
1978,8.45E+02,1.15E+03,1.71E+01,2.56E+02,7.83E+03
1979,8.43E+02,1.26E+03,1.65E+01,2.23E+02,7.96E+03
1980,8.40E+02,1.34E+03,1.65E+01,1.94E+02,7.97E+03
1981,8.44E+02,1.29E+03,1.65E+01,2.00E+02,7.62E+03
1982,8.47E+02,8.99E+02,1.61E+01,2.03E+02,1.45E+04
1983,8.50E+02,1.10E+03,1.64E+01,1.92E+02,7.16E+03
1984,8.54E+02,1.12E+03,1.62E+01,1.86E+02,7.97E+03
1985,8.57E+02,1.20E+03,1.72E+01,2.22E+02,7.96E+03
1986,8.60E+02,1.06E+03,1.70E+01,2.03E+02,8.36E+03
1987,8.64E+02,1.13E+03,1.70E+01,1.91E+02,1.05E+04
1988,8.67E+02,1.24E+03,1.70E+01,1.94E+02,8.47E+03
1989,8.70E+02,1.29E+03,1.63E+01,1.56E+02,7.60E+03
1990,8.74E+02,1.37E+03,1.73E+01,2.00E+02,8.84E+03
1991,8.79E+02,1.31E+03,1.74E+01,2.03E+02,2.32E+04
1992,8.85E+02,1.21E+03,1.67E+01,1.66E+02,7.54E+03
1993,8.91E+02,1.21E+03,1.74E+01,1.81E+02,8.94E+03
1994,8.97E+02,1.32E+03,1.77E+01,1.95E+02,1.87E+04
1995,9.03E+02,1.35E+03,1.76E+01,1.77E+02,9.42E+03
1996,9.09E+02,1.25E+03,1.77E+01,1.80E+02,8.43E+03
1997,3.64E+02,9.42E+02,2.07E+01,1.94E+02,3.24E+04
1998,1.24E+03,3.21E+03,2.33E+01,2.92E+02,1.29E+04
1999,6.05E+02,1.07E+03,1.88E+01,2.70E+02,1.03E+04
2000,3.51E+02,1.23E+03,3.32E+01,2.09E+02,7.87E+03
2001,1.86E+02,1.13E+03,1.22E+01,1.23E+02,8.20E+03
2002,1.29E+03,1.91E+03,2.10E+01,7.71E+01,1.32E+04
2003,8.57E+02,3.30E+03,2.78E+01,2.45E+02,9.49E+03
2004,1.39E+03,3.77E+02,9.30E+00,2.50E+02,1.19E+04
2005,1.01E+03,6.63E+02,2.42E+01,1.29E+02,1.17E+04
2006,7.69E+02,1.24E+03,1.63E+01,2.29E+02,1.55E+04
2007,6.66E+02,5.88E+02,2.36E+01,1.68E+02,1.08E+04
2008,5.18E+02,1.80E+03,1.11E+01,1.63E+02,7.15E+03
2009,5.87E+02,7.09E+02,1.19E+01,2.28E+02,1.11E+04
2010,1.02E+03,9.07E+02,9.79E+00,2.10E+02,1.02E+04
2011,7.48E+02,1.13E+03,1.47E+01,1.21E+02,8.74E+03
2012,8.52E+02,2.63E+03,2.49E+01,1.51E+02,9.30E+03
2013,1.50E+03,1.04E+03,1.05E+01,1.18E+02,7.93E+03
2014,1.74E+03,1.39E+03,9.20E+00,1.67E+02,1.18E+04
2015,2.01E+03,1.15E+03,2.21E+01,1.24E+02,1.68E+04
2020,9.73E+02,1.55E+03,1.22E+02,3.31E+02,1.15E+04
2030,9.36E+02,1.54E+03,1.19E+02,3.78E+02,1.17E+04
2040,8.99E+02,1.53E+03,1.16E+02,4.20E+02,1.19E+04
2050,8.63E+02,1.51E+03,1.12E+02,4.55E+02,1.20E+04
