Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1883,8.24E+01,9.83E+01,2.57E+00,2.97E+01,7.01E+02
1884,8.19E+01,9.25E+01,2.61E+00,3.10E+01,7.31E+02
1885,8.15E+01,1.04E+02,2.54E+00,3.05E+01,7.28E+02
1886,8.11E+01,9.47E+01,2.59E+00,3.05E+01,7.30E+02
1887,8.06E+01,9.84E+01,2.59E+00,3.20E+01,7.41E+02
1888,8.01E+01,1.13E+02,2.61E+00,3.31E+01,7.50E+02
1889,7.97E+01,1.07E+02,2.62E+00,3.09E+01,7.47E+02
1890,7.92E+01,1.14E+02,2.53E+00,2.97E+01,7.52E+02
1891,7.87E+01,9.44E+01,2.51E+00,2.93E+01,7.35E+02
1892,7.82E+01,8.83E+01,2.57E+00,3.01E+01,7.24E+02
1893,7.76E+01,9.87E+01,2.55E+00,2.96E+01,7.27E+02
1894,7.71E+01,1.20E+02,2.53E+00,2.86E+01,7.53E+02
1895,7.65E+01,9.87E+01,2.54E+00,2.93E+01,7.52E+02
1896,7.60E+01,1.07E+02,2.61E+00,3.09E+01,7.05E+02
1897,7.55E+01,9.46E+01,2.56E+00,3.14E+01,7.57E+02
1898,7.49E+01,8.83E+01,2.55E+00,3.06E+01,7.63E+02
1899,7.44E+01,1.13E+02,2.64E+00,3.31E+01,7.38E+02
1900,7.38E+01,1.16E+02,2.58E+00,3.17E+01,7.25E+02
1901,7.28E+01,9.04E+01,2.60E+00,3.18E+01,7.40E+02
1902,7.18E+01,9.61E+01,2.58E+00,3.20E+01,7.19E+02
1903,7.08E+01,9.41E+01,2.51E+00,2.85E+01,6.98E+02
1904,6.98E+01,1.09E+02,2.53E+00,2.94E+01,7.26E+02
1905,6.88E+01,9.67E+01,2.47E+00,2.94E+01,7.43E+02
1906,6.78E+01,9.57E+01,2.53E+00,2.97E+01,7.30E+02
1907,6.67E+01,1.06E+02,2.51E+00,3.11E+01,7.46E+02
1908,6.57E+01,1.08E+02,2.55E+00,3.16E+01,7.60E+02
1909,6.47E+01,9.84E+01,2.50E+00,3.01E+01,7.55E+02
1910,6.37E+01,1.16E+02,2.45E+00,2.93E+01,7.66E+02
1911,6.29E+01,9.34E+01,2.44E+00,2.89E+01,7.52E+02
1912,6.21E+01,8.74E+01,2.48E+00,2.90E+01,7.34E+02
1913,6.14E+01,9.70E+01,2.48E+00,2.91E+01,7.38E+02
1914,6.06E+01,1.24E+02,2.45E+00,2.85E+01,7.58E+02
1915,5.98E+01,1.06E+02,2.48E+00,2.87E+01,7.43E+02
1916,5.90E+01,1.09E+02,2.53E+00,3.15E+01,7.15E+02
1917,5.82E+01,9.54E+01,2.49E+00,3.12E+01,7.61E+02
1918,5.75E+01,1.11E+02,2.49E+00,3.00E+01,7.66E+02
1919,5.67E+01,1.24E+02,2.56E+00,3.22E+01,7.52E+02
1920,5.59E+01,1.26E+02,2.56E+00,3.17E+01,7.47E+02
1921,5.56E+01,9.94E+01,2.47E+00,2.91E+01,7.59E+02
1922,5.52E+01,9.76E+01,2.48E+00,2.75E+01,7.32E+02
1923,5.49E+01,9.67E+01,2.62E+00,3.41E+01,7.79E+02
1924,5.45E+01,1.00E+02,2.46E+00,2.90E+01,7.34E+02
1925,5.42E+01,8.78E+01,2.45E+00,2.92E+01,7.45E+02
1926,5.39E+01,9.09E+01,2.43E+00,2.61E+01,7.42E+02
1927,5.35E+01,8.21E+01,2.51E+00,2.96E+01,7.59E+02
1928,5.32E+01,8.44E+01,2.49E+00,2.93E+01,7.59E+02
1929,5.28E+01,1.04E+02,2.46E+00,3.08E+01,7.49E+02
1930,5.25E+01,1.14E+02,2.48E+00,3.30E+01,7.91E+02
1931,5.28E+01,1.01E+02,2.48E+00,2.98E+01,7.30E+02
1932,5.31E+01,9.33E+01,2.46E+00,2.94E+01,7.77E+02
1933,5.35E+01,1.10E+02,2.47E+00,3.03E+01,7.33E+02
1934,5.38E+01,1.13E+02,2.47E+00,3.01E+01,7.79E+02
1935,5.41E+01,1.09E+02,2.49E+00,2.94E+01,7.67E+02
1936,5.44E+01,1.06E+02,2.53E+00,3.33E+01,8.01E+02
1937,5.48E+01,1.11E+02,2.48E+00,2.88E+01,7.72E+02
1938,5.51E+01,9.59E+01,2.47E+00,2.79E+01,7.50E+02
1939,5.54E+01,1.01E+02,2.52E+00,3.09E+01,7.86E+02
1940,5.58E+01,9.54E+01,2.39E+00,2.73E+01,7.58E+02
1941,5.66E+01,8.70E+01,2.48E+00,2.64E+01,7.56E+02
1942,5.74E+01,1.02E+02,2.49E+00,2.93E+01,7.70E+02
1943,5.82E+01,8.23E+01,2.49E+00,2.94E+01,7.73E+02
