Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1907,3.58e+03,6.30e+03,5.43e+02,2.02e+03,4.26e+04
1908,3.53e+03,6.46e+03,5.64e+02,2.06e+03,4.33e+04
1909,3.47e+03,5.89e+03,5.43e+02,1.96e+03,4.30e+04
1910,3.42e+03,6.79e+03,5.18e+02,1.90e+03,4.37e+04
1911,3.38e+03,5.57e+03,5.15e+02,1.87e+03,4.28e+04
1912,3.35e+03,5.27e+03,5.33e+02,1.89e+03,4.17e+04
1913,3.31e+03,5.79e+03,5.31e+02,1.89e+03,4.20e+04
1914,3.27e+03,7.25e+03,5.14e+02,1.85e+03,4.31e+04
1915,3.23e+03,6.28e+03,5.30e+02,1.87e+03,4.23e+04
1916,3.19e+03,6.49e+03,5.54e+02,2.05e+03,4.10e+04
1917,3.15e+03,5.72e+03,5.36e+02,2.02e+03,4.34e+04
1918,3.11e+03,6.58e+03,5.39e+02,1.95e+03,4.35e+04
1919,3.08e+03,7.33e+03,5.68e+02,2.10e+03,4.31e+04
1920,3.04e+03,7.42e+03,5.68e+02,2.07e+03,4.26e+04
1921,3.02e+03,5.91e+03,5.26e+02,1.89e+03,4.31e+04
1922,3.00e+03,5.82e+03,5.32e+02,1.80e+03,4.16e+04
1923,2.98e+03,5.91e+03,5.98e+02,2.23e+03,4.45e+04
1924,2.97e+03,5.95e+03,5.25e+02,1.88e+03,4.18e+04
1925,2.95e+03,5.27e+03,5.17e+02,1.89e+03,4.26e+04
1926,2.93e+03,5.42e+03,5.09e+02,1.71e+03,4.22e+04
1927,2.91e+03,5.01e+03,5.47e+02,1.93e+03,4.33e+04
1928,2.90e+03,5.13e+03,5.42e+02,1.91e+03,4.33e+04
1929,2.88e+03,6.15e+03,5.26e+02,1.99e+03,4.29e+04
1930,2.86e+03,6.76e+03,5.36e+02,2.13e+03,4.52e+04
1931,2.88e+03,6.04e+03,5.34e+02,1.94e+03,4.18e+04
1932,2.89e+03,5.58e+03,5.26e+02,1.91e+03,4.44e+04
1933,2.91e+03,6.50e+03,5.31e+02,1.97e+03,4.20e+04
1934,2.92e+03,6.69e+03,5.33e+02,1.96e+03,4.44e+04
1935,2.94e+03,6.50e+03,5.45e+02,1.92e+03,4.38e+04
1936,2.95e+03,6.36e+03,5.64e+02,2.16e+03,4.57e+04
1937,2.97e+03,6.58e+03,5.38e+02,1.88e+03,4.39e+04
1938,2.99e+03,5.75e+03,5.37e+02,1.83e+03,4.28e+04
1939,3.00e+03,6.06e+03,5.58e+02,2.02e+03,4.47e+04
1940,3.02e+03,5.65e+03,4.98e+02,1.77e+03,4.31e+04
1941,3.06e+03,5.27e+03,5.39e+02,1.74e+03,4.32e+04
1942,3.10e+03,6.09e+03,5.44e+02,1.92e+03,4.38e+04
1943,3.14e+03,5.03e+03,5.44e+02,1.92e+03,4.41e+04
1944,3.18e+03,5.78e+03,5.21e+02,1.87e+03,4.40e+04
1945,3.22e+03,4.77e+03,5.43e+02,1.99e+03,4.51e+04
1946,3.26e+03,5.37e+03,5.06e+02,1.80e+03,4.22e+04
1947,3.30e+03,4.82e+03,4.89e+02,1.67e+03,4.31e+04
1948,3.34e+03,4.42e+03,5.32e+02,1.81e+03,4.52e+04
1949,3.38e+03,6.39e+03,5.14e+02,1.76e+03,4.49e+04
1950,3.42e+03,7.43e+03,5.66e+02,2.10e+03,4.56e+04
