Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
2002,2.73e+02,5.06e+02,7.96e+01,9.57e+01,1.44e+04
2003,2.06e+02,7.22e+02,7.10e+01,1.90e+02,1.32e+04
2004,2.74e+02,2.59e+02,6.51e+01,2.44e+02,1.43e+04
2005,2.31e+02,3.37e+02,1.04e+02,1.89e+02,1.47e+04
2006,2.18e+02,5.70e+02,8.05e+01,2.13e+02,1.31e+04
2007,2.27e+02,2.99e+02,9.92e+01,2.12e+02,1.46e+04
2008,1.79e+02,6.81e+02,1.23e+02,1.86e+02,1.18e+04
2009,1.73e+02,3.33e+02,7.53e+01,2.84e+02,1.18e+04
2010,2.48e+02,3.85e+02,5.11e+01,2.27e+02,1.39e+04
2011,2.15e+02,3.14e+02,7.01e+01,1.98e+02,1.23e+04
2012,2.41e+02,5.20e+02,8.62e+01,2.17e+02,1.25e+04
2013,2.77e+02,2.15e+02,4.58e+01,2.07e+02,1.13e+04
2014,3.26e+02,4.57e+02,7.83e+01,2.66e+02,1.21e+04
2015,4.23e+02,3.51e+02,7.67e+01,2.60e+02,1.30e+04
2020,2.36e+02,4.41e+02,7.84e+01,2.17e+02,1.25e+04
2030,2.42e+02,4.75e+02,7.84e+01,2.13e+02,1.20e+04
2040,2.46e+02,5.06e+02,7.79e+01,2.07e+02,1.14e+04
2050,2.50e+02,5.33e+02,7.71e+01,2.00e+02,1.08e+04
