Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1879,2.16e+04,3.25e+04,2.90e+03,1.14e+04,2.27e+05
1880,2.16e+04,3.38e+04,2.84e+03,1.10e+04,2.20e+05
1881,2.15e+04,2.90e+04,2.85e+03,1.08e+04,2.28e+05
1882,2.14e+04,3.12e+04,2.85e+03,1.12e+04,2.19e+05
1883,2.13e+04,2.88e+04,2.70e+03,9.82e+03,2.14e+05
1884,2.12e+04,2.74e+04,2.79e+03,1.03e+04,2.23e+05
1885,2.11e+04,3.01e+04,2.62e+03,1.00e+04,2.22e+05
1886,2.10e+04,2.79e+04,2.73e+03,1.01e+04,2.23e+05
1887,2.09e+04,2.89e+04,2.74e+03,1.05e+04,2.26e+05
1888,2.08e+04,3.27e+04,2.77e+03,1.09e+04,2.29e+05
1889,2.07e+04,3.12e+04,2.80e+03,1.02e+04,2.27e+05
1890,2.06e+04,3.26e+04,2.58e+03,9.74e+03,2.29e+05
1891,2.04e+04,2.74e+04,2.55e+03,9.61e+03,2.24e+05
1892,2.03e+04,2.61e+04,2.68e+03,9.91e+03,2.20e+05
1893,2.02e+04,2.88e+04,2.65e+03,9.77e+03,2.21e+05
1894,2.00e+04,3.43e+04,2.61e+03,9.45e+03,2.29e+05
1895,1.99e+04,2.88e+04,2.64e+03,9.66e+03,2.29e+05
1896,1.98e+04,3.14e+04,2.78e+03,1.02e+04,2.16e+05
1897,1.96e+04,2.78e+04,2.69e+03,1.03e+04,2.30e+05
1898,1.95e+04,2.61e+04,2.67e+03,1.01e+04,2.31e+05
1899,1.94e+04,3.31e+04,2.86e+03,1.10e+04,2.26e+05
1900,1.92e+04,3.36e+04,2.75e+03,1.05e+04,2.21e+05
1901,1.90e+04,2.68e+04,2.78e+03,1.05e+04,2.25e+05
1902,1.87e+04,2.83e+04,2.75e+03,1.05e+04,2.20e+05
1903,1.85e+04,2.75e+04,2.60e+03,9.41e+03,2.13e+05
1904,1.82e+04,3.15e+04,2.65e+03,9.70e+03,2.21e+05
1905,1.80e+04,2.80e+04,2.52e+03,9.63e+03,2.27e+05
1906,1.77e+04,2.80e+04,2.65e+03,9.80e+03,2.23e+05
1907,1.75e+04,3.06e+04,2.60e+03,1.02e+04,2.28e+05
1908,1.72e+04,3.14e+04,2.70e+03,1.04e+04,2.31e+05
1909,1.70e+04,2.87e+04,2.60e+03,9.89e+03,2.30e+05
1910,1.67e+04,3.30e+04,2.48e+03,9.57e+03,2.33e+05
1911,1.65e+04,2.71e+04,2.47e+03,9.44e+03,2.29e+05
1912,1.63e+04,2.57e+04,2.56e+03,9.52e+03,2.23e+05
1913,1.62e+04,2.82e+04,2.55e+03,9.55e+03,2.24e+05
1914,1.60e+04,3.53e+04,2.47e+03,9.33e+03,2.30e+05
1915,1.58e+04,3.06e+04,2.55e+03,9.44e+03,2.26e+05
1916,1.56e+04,3.16e+04,2.66e+03,1.04e+04,2.19e+05
1917,1.54e+04,2.78e+04,2.57e+03,1.02e+04,2.32e+05
1918,1.52e+04,3.20e+04,2.59e+03,9.85e+03,2.32e+05
1919,1.50e+04,3.56e+04,2.72e+03,1.06e+04,2.30e+05
1920,1.48e+04,3.61e+04,2.72e+03,1.05e+04,2.28e+05
1921,1.48e+04,2.88e+04,2.52e+03,9.55e+03,2.30e+05
1922,1.47e+04,2.83e+04,2.55e+03,9.08e+03,2.22e+05
1923,1.46e+04,2.87e+04,2.86e+03,1.13e+04,2.38e+05
1924,1.45e+04,2.89e+04,2.52e+03,9.51e+03,2.24e+05
1925,1.44e+04,2.56e+04,2.48e+03,9.55e+03,2.28e+05
1926,1.43e+04,2.64e+04,2.44e+03,8.61e+03,2.26e+05
1927,1.42e+04,2.44e+04,2.62e+03,9.76e+03,2.31e+05
1928,1.42e+04,2.50e+04,2.60e+03,9.64e+03,2.31e+05
1929,1.41e+04,2.99e+04,2.52e+03,1.01e+04,2.29e+05
1930,1.40e+04,3.29e+04,2.57e+03,1.08e+04,2.42e+05
1931,1.41e+04,2.94e+04,2.56e+03,9.79e+03,2.23e+05
1932,1.41e+04,2.72e+04,2.52e+03,9.65e+03,2.37e+05
1933,1.42e+04,3.16e+04,2.55e+03,9.95e+03,2.24e+05
1934,1.43e+04,3.26e+04,2.56e+03,9.87e+03,2.38e+05
1935,1.44e+04,3.16e+04,2.61e+03,9.70e+03,2.34e+05
1936,1.44e+04,3.09e+04,2.70e+03,1.09e+04,2.44e+05
1937,1.45e+04,3.20e+04,2.58e+03,9.50e+03,2.35e+05
1938,1.46e+04,2.80e+04,2.58e+03,9.23e+03,2.29e+05
1939,1.47e+04,2.95e+04,2.67e+03,1.02e+04,2.39e+05
1940,1.47e+04,2.75e+04,2.39e+03,8.92e+03,2.30e+05
1941,1.49e+04,2.56e+04,2.58e+03,8.77e+03,2.31e+05
1942,1.51e+04,2.96e+04,2.61e+03,9.68e+03,2.34e+05
1943,1.53e+04,2.44e+04,2.61e+03,9.68e+03,2.35e+05
1944,1.55e+04,2.81e+04,2.50e+03,9.45e+03,2.35e+05
1945,1.57e+04,2.32e+04,2.61e+03,1.00e+04,2.41e+05
1946,1.59e+04,2.61e+04,2.43e+03,9.11e+03,2.26e+05
1947,1.61e+04,2.35e+04,2.35e+03,8.44e+03,2.30e+05
1948,1.63e+04,2.15e+04,2.55e+03,9.15e+03,2.42e+05
1949,1.65e+04,3.11e+04,2.46e+03,8.88e+03,2.37e+05
1950,1.67e+04,3.61e+04,2.71e+03,1.06e+04,2.45e+05
1951,1.68e+04,2.72e+04,2.30e+03,7.79e+03,2.20e+05
1952,1.69e+04,3.14e+04,2.38e+03,7.83e+03,2.24e+05
1953,1.71e+04,3.33e+04,2.54e+03,8.93e+03,2.33e+05
1954,1.72e+04,2.88e+04,2.65e+03,9.72e+03,2.38e+05
1955,1.73e+04,2.60e+04,2.38e+03,8.60e+03,2.38e+05
1956,1.74e+04,2.43e+04,2.48e+03,9.56e+03,2.61e+05
1957,1.76e+04,2.83e+04,2.58e+03,1.04e+04,2.74e+05
1958,1.77e+04,2.67e+04,2.54e+03,8.98e+03,2.34e+05
1959,1.78e+04,2.65e+04,2.47e+03,9.38e+03,2.24e+05
1960,1.79e+04,2.55e+04,2.36e+03,7.48e+03,2.23e+05
1961,1.81e+04,2.59e+04,2.35e+03,8.31e+03,2.61e+05
1962,1.82e+04,2.67e+04,2.42e+03,9.11e+03,2.33e+05
1963,1.83e+04,3.11e+04,2.24e+03,7.32e+03,2.85e+05
1964,1.84e+04,2.85e+04,2.44e+03,8.32e+03,2.28e+05
1965,1.85e+04,2.55e+04,2.43e+03,8.33e+03,2.43e+05
1966,1.87e+04,2.83e+04,2.24e+03,7.22e+03,2.31e+05
1967,1.88e+04,3.12e+04,2.33e+03,7.76e+03,2.55e+05
1968,1.89e+04,3.61e+04,2.49e+03,9.10e+03,2.21e+05
1969,1.90e+04,2.78e+04,2.26e+03,6.92e+03,2.17e+05
1970,1.91e+04,3.32e+04,2.44e+03,7.98e+03,2.19e+05
1971,1.91e+04,3.48e+04,2.51e+03,8.12e+03,2.21e+05
1972,1.90e+04,3.64e+04,2.15e+03,6.99e+03,2.79e+05
1973,1.89e+04,3.63e+04,2.35e+03,7.32e+03,2.21e+05
1974,1.89e+04,2.97e+04,2.39e+03,7.57e+03,2.31e+05
1975,1.88e+04,2.57e+04,2.17e+03,7.16e+03,2.21e+05
1976,1.87e+04,3.13e+04,2.28e+03,7.56e+03,2.37e+05
1977,1.87e+04,2.79e+04,2.30e+03,7.89e+03,2.37e+05
1978,1.86e+04,2.99e+04,2.54e+03,9.60e+03,2.40e+05
1979,1.85e+04,3.20e+04,2.35e+03,8.33e+03,2.36e+05
1980,1.85e+04,3.40e+04,2.33e+03,7.36e+03,2.34e+05
