Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1944,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1945,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1946,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1947,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1948,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1949,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1950,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1951,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1952,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1953,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1954,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1955,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1956,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1957,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1958,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1959,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1960,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1961,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1962,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1963,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1964,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1965,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1966,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1967,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1968,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1969,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1970,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1971,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1972,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1973,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1974,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1975,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1976,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1977,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1978,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1979,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1980,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1981,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1982,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1983,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1984,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1985,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1986,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1987,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1988,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1989,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
