Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1888,1.43e+03,2.10e+03,8.78e+01,6.31e+02,9.80e+03
1889,1.42e+03,2.00e+03,8.85e+01,5.90e+02,9.71e+03
1890,1.42e+03,2.12e+03,8.26e+01,5.65e+02,9.80e+03
1891,1.41e+03,1.76e+03,8.19e+01,5.58e+02,9.56e+03
1892,1.40e+03,1.66e+03,8.52e+01,5.73e+02,9.40e+03
1893,1.39e+03,1.84e+03,8.46e+01,5.65e+02,9.46e+03
1894,1.38e+03,2.23e+03,8.33e+01,5.47e+02,9.75e+03
1895,1.37e+03,1.84e+03,8.40e+01,5.59e+02,9.78e+03
1896,1.36e+03,2.01e+03,8.80e+01,5.91e+02,9.22e+03
1897,1.35e+03,1.77e+03,8.55e+01,5.98e+02,9.84e+03
1898,1.34e+03,1.66e+03,8.49e+01,5.84e+02,9.86e+03
1899,1.33e+03,2.12e+03,9.01e+01,6.33e+02,9.65e+03
1900,1.32e+03,2.16e+03,8.70e+01,6.06e+02,9.48e+03
1901,1.30e+03,1.70e+03,8.80e+01,6.07e+02,9.65e+03
1902,1.28e+03,1.80e+03,8.72e+01,6.10e+02,9.39e+03
1903,1.27e+03,1.76e+03,8.29e+01,5.44e+02,9.11e+03
1904,1.25e+03,2.03e+03,8.43e+01,5.61e+02,9.44e+03
1905,1.23e+03,1.80e+03,8.08e+01,5.59e+02,9.72e+03
1906,1.21e+03,1.79e+03,8.42e+01,5.67e+02,9.52e+03
1907,1.19e+03,1.97e+03,8.30e+01,5.91e+02,9.73e+03
1908,1.18e+03,2.02e+03,8.57e+01,6.02e+02,9.89e+03
1909,1.16e+03,1.84e+03,8.29e+01,5.73e+02,9.82e+03
1910,1.14e+03,2.15e+03,7.97e+01,5.56e+02,9.96e+03
1911,1.13e+03,1.74e+03,7.93e+01,5.48e+02,9.77e+03
1912,1.11e+03,1.64e+03,8.17e+01,5.52e+02,9.51e+03
1913,1.10e+03,1.81e+03,8.14e+01,5.53e+02,9.59e+03
1914,1.09e+03,2.30e+03,7.93e+01,5.41e+02,9.83e+03
1915,1.07e+03,1.97e+03,8.14e+01,5.47e+02,9.66e+03
1916,1.06e+03,2.03e+03,8.44e+01,6.00e+02,9.36e+03
1917,1.04e+03,1.78e+03,8.21e+01,5.93e+02,9.90e+03
1918,1.03e+03,2.07e+03,8.25e+01,5.70e+02,9.89e+03
1919,1.02e+03,2.31e+03,8.62e+01,6.14e+02,9.82e+03
1920,1.00e+03,2.34e+03,8.62e+01,6.04e+02,9.72e+03
1921,9.97e+02,1.85e+03,8.08e+01,5.54e+02,9.86e+03
1922,9.91e+02,1.82e+03,8.15e+01,5.25e+02,9.49e+03
1923,9.85e+02,1.82e+03,9.01e+01,6.51e+02,1.02e+04
1924,9.79e+02,1.87e+03,8.06e+01,5.52e+02,9.56e+03
1925,9.73e+02,1.64e+03,7.95e+01,5.55e+02,9.74e+03
1926,9.67e+02,1.70e+03,7.85e+01,4.98e+02,9.61e+03
1927,9.61e+02,1.54e+03,8.34e+01,5.65e+02,9.86e+03
